round,number_input_count,number_pass_count,number_candidate_count,number_gate,trio_raw_candidate_count,trio_valid_count,trio_gate,pair_raw_candidate_count,pair_valid_count,pair_gate,core_raw_candidate_count,core_available_count,core_gate,pair_ready,pair_test_ready,pair_research_hold,pair_system_hold,official_stop_stage,official_output_available,root_cause_morphology,row_hash
986,45,0,12,PASS,220,41,PASS,232,0,PASS,232,0,FAIL,0,0,0,232,CORE_STAGE_STOP,False,IMPLEMENTATION_OR_DEFINITION_ANOMALY,9da42d016727dffa0c14a5d104219f0da9c3785be0b549fb60fc8a7a0ecd347e
987,45,0,10,PASS,120,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,01f952889dd33b35b9caf046303692e63ac4835f25e1f6a5ee8c50e2f4437ff8
988,45,2,12,PASS,220,5,PASS,0,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,PAIR_STAGE_STOP,False,PAIR_BOTTLENECK,eb8d0b09aa69f2907c898e159cc0b7db40fd6e1b87ce8b0f7d6a782f80734876
989,45,0,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,NUMBER_STAGE_STOP,False,UPSTREAM_STARVATION,8f839d971bc6f2172d8f701d445ab43afa756ce8459a4714107ed6a0da3eb04c
990,45,0,12,PASS,161,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,6e8846dcca14fdf1e695133dbc8a42332856d5bf4ea01c3eb598d0dc28833a6f
991,45,0,12,PASS,220,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,ec01bb7c37aeedd6b026c60807bfaf10928f4b5edb6eb61be68060a73c8593df
992,45,0,11,PASS,165,23,PASS,67,0,PASS,67,0,FAIL,0,0,0,67,CORE_STAGE_STOP,False,IMPLEMENTATION_OR_DEFINITION_ANOMALY,d84be3c94a592842adf1860606447b6f91acc19355860369c5ed98d3c96357f3
993,45,0,12,PASS,220,74,PASS,978,0,PASS,978,0,FAIL,0,0,0,978,CORE_STAGE_STOP,False,IMPLEMENTATION_OR_DEFINITION_ANOMALY,cbe5a18eafd1cd9273d79a6fec6807541d35f74e0d268bbcfe11dd81be67d10e
994,45,0,12,PASS,220,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,4361d970d2c1804cb744a0eedb2e4b8d4c975f6bfee2215cbe674b0a4ee2188d
995,45,0,12,PASS,220,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,29f0d78df6f27665782c710a2d10632867c913bdbe46c596400e466a0bb218bb
996,45,0,12,PASS,220,81,PASS,1207,0,PASS,1207,0,FAIL,0,0,0,1207,CORE_STAGE_STOP,False,IMPLEMENTATION_OR_DEFINITION_ANOMALY,610b867a11cd5650b8ffbd6b003e08ece81e9b59dec4fd63e1bc51bb2da15755
997,45,0,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,NUMBER_STAGE_STOP,False,UPSTREAM_STARVATION,464eed13df7b7ca618d78401dfdf11197a8a70223b4d25de4ba2a5af48dc0e40
998,45,0,12,PASS,220,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,f4cf0cdfc5d3a41deaae1b2e6e8f2ce6357b5c7ea2877a3261ac3d5b9e507ebe
999,45,0,12,PASS,93,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,a336d39b10e23c092bd7c808753b62cc3187a08c6d4561478798216d1623aadd
1000,45,0,12,PASS,220,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,5eeda3f73a1d906fd2f4b91b2dfbfd7c62736331c4d96930cd0cd522717c5b19
1001,45,0,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,NUMBER_STAGE_STOP,False,UPSTREAM_STARVATION,9fc9a2e3e6de771a0e98e7a256c5898e9d1e06dd42aea98eca615a6b69ee1b0e
1002,45,0,12,PASS,134,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,bedfcd19af80a6642bef02c4484fedfaa24a66020a4b4790fce739d3624b60af
1003,45,0,12,PASS,220,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,e4c3387efc5f51771b60410aa0d6c0cc638324a0ae756874bcc801ea1d178488
1004,45,0,12,PASS,220,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,c2a80a23d4ffbab10875125d7055aa7d25d1d72cbd84f838481bb12829ae4006
1005,45,0,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,NUMBER_STAGE_STOP,False,UPSTREAM_STARVATION,d1d73da4db4df42efe4eef2c249a4ccfa2bec3cc1814c6224856058cafe77565
1006,45,0,6,PASS,20,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,d56645b9aeafd575ce1c8bf54f9508e1d30e839f7f92561659a501b49d791e4f
1007,45,0,12,PASS,199,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,42dd8362cbb08d326f9825b4aec97faa0611f5cbac9d9fb5ec3ac7dba60aee95
1008,45,0,12,PASS,220,45,PASS,290,0,PASS,290,0,FAIL,0,0,0,290,CORE_STAGE_STOP,False,IMPLEMENTATION_OR_DEFINITION_ANOMALY,36c532831b7675e3968a172936b48ceba824bd877daacea1d7ec3942223c9aa9
1009,45,0,12,PASS,220,69,PASS,920,0,PASS,920,0,FAIL,0,0,0,920,CORE_STAGE_STOP,False,IMPLEMENTATION_OR_DEFINITION_ANOMALY,acb2e7140fb6a1cbddd74ba072dcf215329394423c63a52a967e1d6e5025adbd
1010,45,0,12,PASS,220,90,PASS,1548,0,PASS,1548,0,FAIL,0,0,0,1548,CORE_STAGE_STOP,False,IMPLEMENTATION_OR_DEFINITION_ANOMALY,3769906df7c047435b945b4a2a7a4ee999ad1563fbcdf79d73609febdfbb304e
1011,45,0,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,NUMBER_STAGE_STOP,False,UPSTREAM_STARVATION,123239da8473ec6943c49afacd68f84fbe08c43ba233d2fe15a2b2a74a8ca0d1
1012,45,0,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,NUMBER_STAGE_STOP,False,UPSTREAM_STARVATION,5dbe358646296e70ae55a4b57a0bd66f58673cec1cb94456a1a534b8b5a0d388
1013,45,0,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,NUMBER_STAGE_STOP,False,UPSTREAM_STARVATION,afd16b0236739ed8ffc94123080d82075dc516a3f6cc21d2a50838ae376ba88d
1014,45,0,12,PASS,183,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,7938405b3586120bfa2e5e2f5a8eacfe7682a2090163fd993ca829a4490b0614
1015,45,0,12,PASS,220,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,be10f57a735443206feb4b494cbe33400f8537e674585adec107a4651256d254
1016,45,0,9,PASS,84,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,710b496918d5a80b21068b92f74f265fa97f38b3e6f053d36136b8d4162be659
1017,45,0,6,PASS,20,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,4fd7943ed826366108b41a05f8df439562f4192a9b11904ba29b648e4b29bd19
1018,45,0,9,PASS,84,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,56303289dcfb7b3e51ab6dfecbdbed5d6608f75f979290f7c21ae2818d92d1c7
1019,45,0,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,NUMBER_STAGE_STOP,False,UPSTREAM_STARVATION,61ed42175567f1f2e8f3e4746ed62ffaf326dfd994da052ccecf26935a674bd0
1020,45,0,12,PASS,220,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,fb66665497df6351c3e1b747c4b260397389a1406a6785ea0c34c2d56769654f
1021,45,2,12,PASS,220,11,PASS,0,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,PAIR_STAGE_STOP,False,PAIR_BOTTLENECK,636ddd9364cdfdfd925ad056acab1c894648efd59a5835436763c906e4e58217
1022,45,0,12,PASS,220,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,816c51287f2235169d2e786e54ca777b93e1e03d630c472fedc4c913981b93f1
1023,45,0,12,PASS,220,70,PASS,914,0,PASS,914,0,FAIL,0,0,0,914,CORE_STAGE_STOP,False,IMPLEMENTATION_OR_DEFINITION_ANOMALY,29be627b21cbdda24c7a48b2e8abb0be9316791929de1d65961de339c16de89b
1024,45,0,12,PASS,220,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,07ebcb080b85855b4ef62214835c51d68011b3b7716dd632b7e8ebbeaa96306f
1025,45,0,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,NUMBER_STAGE_STOP,False,UPSTREAM_STARVATION,fa60e0c0fac06be5b03acefc009d392c896f7db8afca706293bf1142d2461585
1026,45,0,9,PASS,84,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,6b77414d289c800e07cd72279def07e85c154ddbca913229d1c7b2a505c67444
1027,45,0,8,PASS,56,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,c10939a6a641f68dc7d66e291282c9029881068da9786844f37b8adfba58cf88
1028,45,0,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,NUMBER_STAGE_STOP,False,UPSTREAM_STARVATION,05eda6450233e4bb34cdc16508b0a56477ed328f73df6de3f2e03dc7d70ebaa6
1029,45,4,12,PASS,220,6,PASS,0,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,PAIR_STAGE_STOP,False,PAIR_BOTTLENECK,8e6e39efc83cd08075047945ed19986ebe8bb55543d8825a8a23741055b4378c
1030,45,0,12,PASS,220,39,PASS,291,0,PASS,291,0,FAIL,0,0,0,291,CORE_STAGE_STOP,False,IMPLEMENTATION_OR_DEFINITION_ANOMALY,7e73201420b35ca79c59c594c8a50d8db01f1fdeeb9b4821eafd289475ff713c
1031,45,0,12,PASS,220,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,138e5cda8773a69dfe6e5b07cae8bbc45591ef97ed031885f52010fe0fd56825
1032,45,0,10,PASS,120,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,0015bbabcd21cf7aa64c3cf5a8edf770a6d435d15dd41bb61d3aedfb5ea67ca5
1033,45,0,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,NUMBER_STAGE_STOP,False,UPSTREAM_STARVATION,762e4707d9b2940d2bc9b85efb342cf82fe6b6874123e2593ce7830176ee7fd9
1034,45,0,12,PASS,220,41,PASS,187,0,PASS,187,0,FAIL,0,0,0,187,CORE_STAGE_STOP,False,IMPLEMENTATION_OR_DEFINITION_ANOMALY,88279fe351aecbb891202783e112d6ecfb6030b703a603842bc07ea80bf3ed74
1035,45,0,12,PASS,165,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,1b5763f0d0da1a23246ae77922637bf44ab6dce62008142ccb8c621631d0a7ca
1036,45,0,12,PASS,220,25,PASS,95,0,PASS,95,0,FAIL,0,0,0,95,CORE_STAGE_STOP,False,IMPLEMENTATION_OR_DEFINITION_ANOMALY,5ff9ddde8a270e09741bf81d0fa16d94681eeea7019f8fdeaabfc3bac92825dc
1037,45,0,8,PASS,56,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,020072ac2d43d7916577ba4fbffcb9aadea6369066a86aec4ff75725d4724fb8
1038,45,0,12,PASS,220,59,PASS,595,0,PASS,595,0,FAIL,0,0,0,595,CORE_STAGE_STOP,False,IMPLEMENTATION_OR_DEFINITION_ANOMALY,1bce537a5fe7364d76f45b116c2591325529a0a239db4191ea8c54ba8caac507
1039,45,0,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,NUMBER_STAGE_STOP,False,UPSTREAM_STARVATION,4dd1aad5d9ee0e40a772873481828494076915de35cad954814a55c6f61b9caf
1040,45,0,7,PASS,35,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,f813f172abea730c0fb20c3661dd14b1e5942b4b42552897f94b9fb9031c02c5
1041,45,0,12,PASS,220,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,adc88a36e83dcf30032e87a0530c33205a3f2039166dfb26dd34ecf24fbc7c71
1042,45,0,10,PASS,45,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,edf336931fec84dbcc741b3e2ba05e1a57c90c32a9b342c9239dddb04a494618
1043,45,0,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,NUMBER_STAGE_STOP,False,UPSTREAM_STARVATION,7c24ebae2fc9728084d28c60d422b728b57d9803f2da4778132d2b4a0066e792
1044,45,0,12,PASS,220,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,8ec9c74661adb34c3cdf5e75cb5468453cd0d120b244a5ef108f221336ddf296
1045,45,0,12,PASS,220,20,PASS,23,0,PASS,23,0,FAIL,0,0,0,23,CORE_STAGE_STOP,False,IMPLEMENTATION_OR_DEFINITION_ANOMALY,475253c41e640dafe99f3ce91adf1e6f7fa731563fb50d60143e208453d315b9
1046,45,0,12,PASS,220,55,PASS,567,0,PASS,567,0,FAIL,0,0,0,567,CORE_STAGE_STOP,False,IMPLEMENTATION_OR_DEFINITION_ANOMALY,a25101bd17152ff7fa81e180038d78c3b1b9e8f7b891dbd46db6b52227fd8965
1047,45,0,12,PASS,220,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,51f34237eab5c290864b5e673337cf565a5fed2e88e09736857ce2e5a51a9243
1048,45,0,9,PASS,84,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,7a35fe4a80ceb236a6c988b93de32f372fd93d5516120d314eaf66662dd18801
1049,45,0,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,NUMBER_STAGE_STOP,False,UPSTREAM_STARVATION,bd630cdcfb838119ae1e977c46bb04503617b033d0aa9cc86fbe6118cfede7ff
1050,45,0,12,PASS,220,66,PASS,801,0,PASS,801,0,FAIL,0,0,0,801,CORE_STAGE_STOP,False,IMPLEMENTATION_OR_DEFINITION_ANOMALY,3916944fd4480c7863593967a1243fe7b9cbb7e17e96c0af6011f8de5fac2b7d
1051,45,0,12,PASS,220,56,PASS,590,0,PASS,590,0,FAIL,0,0,0,590,CORE_STAGE_STOP,False,IMPLEMENTATION_OR_DEFINITION_ANOMALY,abb6372edd812ac5a1f3e9c2ed4f4d070c8b8cfddaa8e32a1b3e7790aa826f4a
1052,45,0,12,PASS,116,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,a55d598a8582fe4b900cd44d8c37b4ad20487a6a0ad41e6fea6230fb4baf3c3a
1053,45,0,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,NUMBER_STAGE_STOP,False,UPSTREAM_STARVATION,81c21e385f894f476e8c594a9aaefe08ddf7fa8a2179bb46837836aa02f6dc3e
1054,45,0,11,PASS,165,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,55e7c7fdf9bbe9a44dc2a0e5684194639981e961f82f02420c7605fee5109766
1055,45,0,12,PASS,220,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,af9c29e97fc73a58464211f2a6d6e6c2a4c4476250c84a12bf919a5369b0f490
1056,45,0,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,NUMBER_STAGE_STOP,False,UPSTREAM_STARVATION,0823372dd71e9ebb240fc8b69fc4af027c53bf582ec2cd2f3e7e647c8aa904d3
1057,45,1,12,PASS,220,21,PASS,91,0,PASS,91,0,FAIL,0,0,0,91,CORE_STAGE_STOP,False,IMPLEMENTATION_OR_DEFINITION_ANOMALY,96309789ebadd5b73434ad82730c63c1bc0b0805722a85b108be709963801f9c
1058,45,1,12,PASS,220,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,f28e0fe46d2a55711187d5738728b400f1a4540d2c487eef454a7df1f1d92eeb
1059,45,0,12,PASS,220,75,PASS,1054,0,PASS,1054,0,FAIL,0,0,0,1054,CORE_STAGE_STOP,False,IMPLEMENTATION_OR_DEFINITION_ANOMALY,e31b58dc2b16bfa659a73c12e658cd0d4d3d5462c11119f06bb7322ac23fba71
1060,45,0,12,PASS,218,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,75c1d219183cc1151bdf104b803ab5ef12f82aaaae666b66daadf9c036d2e8d1
1061,45,0,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,NUMBER_STAGE_STOP,False,UPSTREAM_STARVATION,39b81c5b39bbf8bfcb1eacd6c1b393f05166666cd312378ea33eb68dd4247990
1062,45,0,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,NUMBER_STAGE_STOP,False,UPSTREAM_STARVATION,9388b3e3509b85ce9f6f0eff86f901681487e0e805890d2e5a7c01465bfb0614
1063,45,0,9,PASS,84,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,a54956e6dfe9a7c13011bc7262eb5cd890c419ed053a3067e29e81b9a7c7d0c6
1064,45,0,12,PASS,133,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,d56b37059e284a826c27309823c6ff4fabb0c563e3fc98926c432b87a954e05a
1065,45,2,12,PASS,220,3,PASS,2,0,PASS,2,0,FAIL,0,0,0,2,CORE_STAGE_STOP,False,IMPLEMENTATION_OR_DEFINITION_ANOMALY,e95444bd3d2fe3996c2cd864cb8851c4ae6453f0d11defcccffc7e245f160549
1066,45,0,12,PASS,220,46,PASS,370,0,PASS,370,0,FAIL,0,0,0,370,CORE_STAGE_STOP,False,IMPLEMENTATION_OR_DEFINITION_ANOMALY,89e2a722ae95ffe4e012f3c524ce7edaf75175a4f7be595726af11a9015e997c
1067,45,0,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,NUMBER_STAGE_STOP,False,UPSTREAM_STARVATION,86374a4643c0a0175c5afd0cd4286f67a6291750f177a7e01608d25ea7997e7e
1068,45,0,12,PASS,220,8,PASS,0,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,PAIR_STAGE_STOP,False,PAIR_BOTTLENECK,ac9efa2f2c8e140c7abfa4c5f79a158a32b38f072fe5e048dc3e74187168da7c
1069,45,0,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,NUMBER_STAGE_STOP,False,UPSTREAM_STARVATION,ec190006bdab8bffb71157066b33a600a308082262fccca8173c9289a8445d2b
1070,45,0,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,NUMBER_STAGE_STOP,False,UPSTREAM_STARVATION,968f9f2240233f51883f5198d607e75808cbb6d43319253009477fafa047c8cc
1071,45,0,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,NUMBER_STAGE_STOP,False,UPSTREAM_STARVATION,cc140930b0ce44ad71b4ada28dc16d43891380715a97e15c9b4782ed79fdcbbd
1072,45,0,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,NUMBER_STAGE_STOP,False,UPSTREAM_STARVATION,ac22c215d90c4e3029b939779cb6f4f7ef5e0b397e963786650e3761fc5839f1
1073,45,0,9,PASS,84,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,ad6a82973bba6865524e0613e02093b47da05804e3aa46dbdc209aa4c0637266
1074,45,0,12,PASS,220,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,TRIO_STAGE_STOP,False,TRIO_BOTTLENECK,b7f37d793a3036fdb5ff0fc82848f28ecd26a7db277975362b1ccd0ea537eecb
1075,45,0,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,NUMBER_STAGE_STOP,False,UPSTREAM_STARVATION,a9037585296718f46b4383e4c7a7d877725d942670d61904ed1c6ca9f2daed2c
1076,45,0,0,FAIL,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,UPSTREAM_OBJECT_ABSENT,0,0,0,0,NUMBER_STAGE_STOP,False,UPSTREAM_STARVATION,bcd8d16db1de669f354e1f188a8e72b96b3ec830250895d034a0d1f0a0060f11
